FilePath,Severity,Control name,Failed resources,All Resources,Compliance score
project-yamls\YAMLfiles\repos\kuma\pkg\plugins\resources\k8s\native\config\default\manager_webhook_patch.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\kuma\pkg\plugins\resources\k8s\native\config\manager\manager.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\kuma\pkg\plugins\resources\k8s\native\config\manager\manager.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\kuma\pkg\plugins\resources\k8s\native\config\manager\manager.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\dex-server\dex-deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\dex-server\dex-deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\dex-server\dex-deployment.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\cluster\1b_argo_rbac.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\cluster\1c_argo_deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\cluster\1c_argo_deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\cluster\1c_argo_deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\cluster\2b_litmus_rbac.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\cluster\2c_litmus_deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,2,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\cluster\2c_litmus_deployment.yaml,High,C-0057 - Privileged container,0,2,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\cluster\2c_litmus_deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,2,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\cluster\3a_agents_rbac.yaml,Medium,C-0034 - Automatic mapping of service account,3,3,0.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\cluster\3b_agents_deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,2,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\cluster\3b_agents_deployment.yaml,High,C-0057 - Privileged container,0,2,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\cluster\3b_agents_deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,2,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\namespace\1a_argo_rbac.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\namespace\1b_argo_deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\namespace\1b_argo_deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\namespace\1b_argo_deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\namespace\2a_litmus_rbac.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\namespace\2b_litmus_deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,2,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\namespace\2b_litmus_deployment.yaml,High,C-0057 - Privileged container,0,2,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\namespace\2b_litmus_deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,2,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\namespace\3a_agents_rbac.yaml,Medium,C-0034 - Automatic mapping of service account,3,3,0.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\namespace\3b_agents_deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,2,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\namespace\3b_agents_deployment.yaml,High,C-0057 - Privileged container,0,2,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\graphql\server\manifests\namespace\3b_agents_deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,2,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\manifests\litmus-cluster-scope.yaml,High,C-0038 - Host PID/IPC privileges,0,3,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\manifests\litmus-cluster-scope.yaml,High,C-0057 - Privileged container,0,3,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\manifests\litmus-cluster-scope.yaml,Medium,C-0034 - Automatic mapping of service account,2,4,50.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\manifests\litmus-namespaced-scope.yaml,High,C-0038 - Host PID/IPC privileges,0,3,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\manifests\litmus-namespaced-scope.yaml,High,C-0057 - Privileged container,0,3,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\manifests\litmus-namespaced-scope.yaml,Medium,C-0034 - Automatic mapping of service account,0,4,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\manifests\litmus-without-resources.yaml,High,C-0038 - Host PID/IPC privileges,0,3,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\manifests\litmus-without-resources.yaml,High,C-0057 - Privileged container,0,3,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\manifests\litmus-without-resources.yaml,Medium,C-0034 - Automatic mapping of service account,2,4,50.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\upgrade-agents\control-plane\upgrade-agent.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\upgrade-agents\control-plane\upgrade-agent.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\chaoscenter\upgrade-agents\control-plane\upgrade-agent.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\kubecon-demo\2020-NA\App\nginx_demo.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\kubecon-demo\2020-NA\App\nginx_demo.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\kubecon-demo\2020-NA\App\nginx_demo.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\kubecon-demo\2020-NA\Argo\rbac-argo-service.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\demo\kubecon-demo\2020-NA\ChaosExecution\rbac-chaos-admin.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\litmus-metrics\chaos-exporter.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\litmus-metrics\chaos-exporter.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\litmus-metrics\chaos-exporter.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\monitoring\02-prometheus-rbac.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\monitoring\05-prometheus-deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\monitoring\05-prometheus-deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\monitoring\05-prometheus-deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\monitoring\07-grafana-deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\monitoring\07-grafana-deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\monitoring\07-grafana-deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\carts-db.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\carts-db.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\carts-db.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\carts.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\carts.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\carts.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\catalogue-db.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\catalogue-db.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\catalogue-db.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\catalogue.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\catalogue.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\catalogue.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\front-end.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\front-end.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\front-end.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\orders-db.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\orders-db.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\orders-db.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\orders.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\orders.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\orders.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\payment.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\payment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\payment.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\queue-master.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\queue-master.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\queue-master.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\rabbitmq.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\rabbitmq.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\rabbitmq.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\shipping.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\shipping.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\shipping.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\user-db.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\user-db.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\user-db.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\user-load.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\user-load.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\user-load.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\user.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\user.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\user.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\alert-manager-with-service-monitor\alertmanager-sericeaccount.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\grafana\deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\grafana\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\grafana\deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\kube-state-metrics\deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\kube-state-metrics\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\kube-state-metrics\deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\kube-state-metrics\service-account.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\litmus-metrics\chaos-exporter\chaos-exporter.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\litmus-metrics\chaos-exporter\chaos-exporter.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\litmus-metrics\chaos-exporter\chaos-exporter.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\litmus-metrics\chaos-exporter\service-account.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\mysqld-exporter\deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\mysqld-exporter\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\mysqld-exporter\deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\mysqld-exporter\service-account.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\node-exporter\daemonset.yaml,High,C-0038 - Host PID/IPC privileges,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\node-exporter\daemonset.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\node-exporter\daemonset.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\node-exporter\service-account.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\prometheus-blackbox-exporter-metrics\deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\prometheus-blackbox-exporter-metrics\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\prometheus-blackbox-exporter-metrics\deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\kube-state-metrics\deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\kube-state-metrics\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\kube-state-metrics\deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\kube-state-metrics\service-account.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\litmus-metrics\chaos-exporter\chaos-exporter.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\litmus-metrics\chaos-exporter\chaos-exporter.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\litmus-metrics\chaos-exporter\chaos-exporter.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\mysqld-exporter\deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\mysqld-exporter\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\mysqld-exporter\deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\node-exporter\daemonset.yaml,High,C-0038 - Host PID/IPC privileges,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\node-exporter\daemonset.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\node-exporter\daemonset.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\node-exporter\service-account.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\prometheus-blackbox-exporter-metrics\deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\prometheus-blackbox-exporter-metrics\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\prometheus-blackbox-exporter-metrics\deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\prometheus\prometheus-configuration\service-account.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\prometheus\prometheus-operator\deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\prometheus\prometheus-operator\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\prometheus\prometheus-operator\deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\prometheus\prometheus-operator\service-account.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\prometheus\prometheus-scrape-configuration\01-prometheus-rbac.yaml,Medium,C-0034 - Automatic mapping of service account,1,1,0.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\prometheus\prometheus-scrape-configuration\prometheus-deployment.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\prometheus\prometheus-scrape-configuration\prometheus-deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\prometheus\prometheus-scrape-configuration\prometheus-deployment.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_auth_proxy_patch.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_auth_proxy_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_auth_proxy_patch.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_image_patch.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_image_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_image_patch.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_prometheus_metrics_patch.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_prometheus_metrics_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_prometheus_metrics_patch.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_webhook_patch.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_webhook_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_webhook_patch.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\manager\manager.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\manager\manager.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\manager\manager.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\samples\mulitenant-hard\logging\receiver-infra.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\samples\mulitenant-hard\logging\receiver-infra.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\samples\mulitenant-hard\logging\receiver-infra.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\samples\multitenant-routing-2\logging\tenant-infra-receiver.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\samples\multitenant-routing-2\logging\tenant-infra-receiver.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\samples\multitenant-routing-2\logging\tenant-infra-receiver.yaml,Medium,C-0034 - Automatic mapping of service account,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\samples\multitenant-routing\logging\tenant-infra-receiver.yaml,High,C-0038 - Host PID/IPC privileges,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\samples\multitenant-routing\logging\tenant-infra-receiver.yaml,High,C-0057 - Privileged container,0,1,100.0
